senderDFSP,senderName,senderAccountName,senderID,senderRoleType,senderUUID,receiverDFSP,receiverName,receiverAccountName,receiverID,receiverRoleType,receiverUUID
dfsp1,cust170630-4-34-1,PT-cust170630-4-34-1,18040737,customer,e6e70fc3-b39e-4fac-808e-b09ff2a63054,dfsp2,cust170630-4-34-2,PT-cust170630-4-34-2,74766068,customer,b06821b9-6f25-48e9-90ce-194c93b70559
dfsp1,cust170630-4-35-1,PT-cust170630-4-35-1,85364528,customer,6fccfaa9-e467-4624-be22-63b4f57b6966,dfsp2,cust170630-4-35-2,PT-cust170630-4-35-2,86443801,customer,0af91909-76a5-4e19-a97e-c66cede520b1
dfsp1,cust170630-4-36-1,PT-cust170630-4-36-1,79197510,customer,fc6639e2-ed9f-4773-95ea-1a0044dfec97,dfsp2,cust170630-4-36-2,PT-cust170630-4-36-2,58058445,customer,c2afc2db-4541-4d96-954f-1b571d475749
dfsp1,cust170630-4-37-1,PT-cust170630-4-37-1,16878748,customer,19ca4571-20a4-44e2-8d3b-71d89193535e,dfsp2,cust170630-4-37-2,PT-cust170630-4-37-2,35352643,customer,a4191e46-a926-48ed-8274-dd1951af3fc5
dfsp1,cust170630-4-38-1,PT-cust170630-4-38-1,85489535,customer,9b0122f9-48a5-467b-a0e8-9b568fb658b0,dfsp2,cust170630-4-38-2,PT-cust170630-4-38-2,99890561,customer,8ae06ef3-daa8-448f-8616-3e0fe187e178
dfsp1,cust170630-4-39-1,PT-cust170630-4-39-1,12154160,customer,23f7363e-a5d8-4b31-8daa-4b3872b2071f,dfsp2,cust170630-4-39-2,PT-cust170630-4-39-2,36547201,customer,2baef44f-4e5a-4556-8bb4-d96f4a247bc8
dfsp1,cust170630-4-40-1,PT-cust170630-4-40-1,69289938,customer,34fe87f2-13c2-4b2a-ba62-7ec4edbb876d,dfsp2,cust170630-4-40-2,PT-cust170630-4-40-2,60939695,customer,381e4d16-9d43-4e18-b2de-5dedfe2c1798
dfsp1,cust170630-4-41-1,PT-cust170630-4-41-1,40800524,customer,54a622e8-0bea-442e-819c-c783acbdf627,dfsp2,cust170630-4-41-2,PT-cust170630-4-41-2,93159989,customer,d12cbc5f-f7dc-4f58-9773-c0c38984de43
dfsp1,cust170630-4-42-1,PT-cust170630-4-42-1,22618491,customer,4c1e0686-dcef-42a2-be11-35b8e98fa173,dfsp2,cust170630-4-42-2,PT-cust170630-4-42-2,18010745,customer,b6c5f14d-1112-4134-ab96-9a10eb595cbe
dfsp1,cust170630-4-43-1,PT-cust170630-4-43-1,58251663,customer,9a79a31d-4be3-4c1f-a76a-de396059f2bb,dfsp2,cust170630-4-43-2,PT-cust170630-4-43-2,83839843,customer,3118ca4c-6e40-45ee-b0a5-05acafaa81aa
dfsp1,cust170630-4-44-1,PT-cust170630-4-44-1,84435755,customer,6731c000-e702-4f48-878e-e1bdab9b853e,dfsp2,cust170630-4-44-2,PT-cust170630-4-44-2,30814088,customer,9ec1d7d0-20e9-4606-9483-c6f9b7b973f7
dfsp1,cust170630-4-45-1,PT-cust170630-4-45-1,48735268,customer,2a03b81c-54de-4fad-8e31-d7f4d9366cfe,dfsp2,cust170630-4-45-2,PT-cust170630-4-45-2,80478353,customer,eb5ecd07-78ad-4de3-87a6-95a6b6a39435
dfsp1,cust170630-4-46-1,PT-cust170630-4-46-1,96874166,customer,592879cd-d24b-4d58-8a16-29f425c0e847,dfsp2,cust170630-4-46-2,PT-cust170630-4-46-2,57758222,customer,7dfa384f-53a2-4f3d-8a02-5424e22c8130
dfsp1,cust170630-4-47-1,PT-cust170630-4-47-1,31560658,customer,7aafb026-a960-4b35-8a5f-1214777d989d,dfsp2,cust170630-4-47-2,PT-cust170630-4-47-2,50829541,customer,cee4f1da-4e93-4d5e-8942-0465cb60a989
dfsp1,cust170630-4-48-1,PT-cust170630-4-48-1,40929335,customer,a9ebca98-6938-430e-91f8-eeaa1ac7be9e,dfsp2,cust170630-4-48-2,PT-cust170630-4-48-2,86136004,customer,9b5a67c4-1e19-4783-a382-70630cb9bdde
dfsp1,cust170630-4-49-1,PT-cust170630-4-49-1,81168079,customer,7b89dda3-aa82-4373-b250-0bf1b8ce9774,dfsp2,cust170630-4-49-2,PT-cust170630-4-49-2,19316300,customer,6c57360d-af37-46d2-b282-2ec0a8ea7f1a
dfsp1,cust170630-4-50-1,PT-cust170630-4-50-1,12489829,customer,8252533f-7ddc-4f9f-aff6-fd9d9df3fdce,dfsp2,cust170630-4-50-2,PT-cust170630-4-50-2,26107909,customer,d2645d18-1992-4151-b448-df38ae2ef2ec
dfsp1,cust170630-4-51-1,PT-cust170630-4-51-1,15070527,customer,d92fdbbc-222f-431c-add1-9c9d27a5dab0,dfsp2,cust170630-4-51-2,PT-cust170630-4-51-2,32560068,customer,1882bf1f-cc46-464b-92bd-3c2d15856edb
dfsp1,cust170630-4-52-1,PT-cust170630-4-52-1,19685944,customer,69ba3744-ad72-460d-bdff-13948f62f0eb,dfsp2,cust170630-4-52-2,PT-cust170630-4-52-2,40759133,customer,c32736d1-8bfe-44b8-b540-9a18fd593493
dfsp1,cust170630-4-53-1,PT-cust170630-4-53-1,83379975,customer,efb5278a-b0f6-47be-b952-3c3c374bbf5e,dfsp2,cust170630-4-53-2,PT-cust170630-4-53-2,85515646,customer,c84ab2a9-29dc-46fd-a179-67db7fff46e6
dfsp1,cust170630-4-54-1,PT-cust170630-4-54-1,87890750,customer,b137a732-f251-41cc-85ae-492859017ab4,dfsp2,cust170630-4-54-2,PT-cust170630-4-54-2,51449040,customer,e0d4cc45-2b4b-4279-a81d-6bfaa6789c0a
dfsp1,cust170630-4-55-1,PT-cust170630-4-55-1,97147093,customer,734af028-a7e9-4eba-a08f-67dcf39d646b,dfsp2,cust170630-4-55-2,PT-cust170630-4-55-2,22739097,customer,0ec03814-a594-4ceb-a110-bab052f58380
dfsp1,cust170630-4-56-1,PT-cust170630-4-56-1,17089603,customer,3f0c7a46-25b9-4127-ad81-2aa19153d340,dfsp2,cust170630-4-56-2,PT-cust170630-4-56-2,32921230,customer,8d132cd7-9dec-4827-ba73-9af9ac3ee637
dfsp1,cust170630-4-57-1,PT-cust170630-4-57-1,38523474,customer,2545d886-e3e0-4d1b-be2b-4a69fb338b21,dfsp2,cust170630-4-57-2,PT-cust170630-4-57-2,63888907,customer,2538b223-350a-4c57-ba0b-05c996959316
dfsp1,cust170630-4-58-1,PT-cust170630-4-58-1,79405547,customer,4da8ff0c-2f48-48bf-8c17-0c4941bccd7c,dfsp2,cust170630-4-58-2,PT-cust170630-4-58-2,68436493,customer,723c4c3f-74e6-4b56-a58b-80fbcfbbf021
dfsp1,cust170630-4-59-1,PT-cust170630-4-59-1,12568771,customer,7e3dc5ca-3c0c-4e11-b3b4-3179f61b4be6,dfsp2,cust170630-4-59-2,PT-cust170630-4-59-2,97199065,customer,9439abd3-ae9c-4c51-a414-d69f2e832e6c
dfsp1,cust170630-4-60-1,PT-cust170630-4-60-1,10951098,customer,09843ace-85e1-49e2-adb3-7134a7f8ce7b,dfsp2,cust170630-4-60-2,PT-cust170630-4-60-2,68353778,customer,8152fa40-6d55-45f6-83d1-9314131d3757
dfsp1,cust170630-4-61-1,PT-cust170630-4-61-1,74806594,customer,511aea6a-6f17-4bf8-87d8-bc242aeb387c,dfsp2,cust170630-4-61-2,PT-cust170630-4-61-2,86025511,customer,71e57825-8ea4-48d4-89b5-e6a124155919
dfsp1,cust170630-4-62-1,PT-cust170630-4-62-1,72140995,customer,26cc6cf0-4650-45ef-9068-d9810841d5bb,dfsp2,cust170630-4-62-2,PT-cust170630-4-62-2,13608922,customer,452ae13a-62cd-4875-92d9-0b77890d8cee
dfsp1,cust170630-4-63-1,PT-cust170630-4-63-1,64942569,customer,0af106c9-de5e-46be-a552-1e2439fe5e77,dfsp2,cust170630-4-63-2,PT-cust170630-4-63-2,87217370,customer,c141fcbd-6ac8-4f98-92f9-79b78be11c48
dfsp1,cust170630-4-64-1,PT-cust170630-4-64-1,45823738,customer,80c7953b-67e4-40f4-8e56-43fea44949e7,dfsp2,cust170630-4-64-2,PT-cust170630-4-64-2,81162181,customer,3c1fe845-0924-4354-95a4-35c4843f976f
dfsp1,cust170630-4-65-1,PT-cust170630-4-65-1,12964706,customer,c01adc55-2bc5-4f38-b7c5-158fbf8bca88,dfsp2,cust170630-4-65-2,PT-cust170630-4-65-2,94768570,customer,c7722c56-551f-4d0e-afc1-4977bfdd5461
dfsp1,cust170630-4-66-1,PT-cust170630-4-66-1,63576287,customer,181e099e-a34a-4c40-ba8c-f93e2316f951,dfsp2,cust170630-4-66-2,PT-cust170630-4-66-2,7520732,customer,5ddea791-36d1-4942-9cf8-35189a0e7126
dfsp1,cust170630-4-67-1,PT-cust170630-4-67-1,20534465,customer,92c60d4d-f3b5-49b7-8724-2c4983ad0c9a,dfsp2,cust170630-4-67-2,PT-cust170630-4-67-2,66605591,customer,694927bf-1cee-4b42-beca-27cd1efab558
dfsp1,cust170630-4-68-1,PT-cust170630-4-68-1,3497456,customer,017b8ab1-9994-4941-9e65-e240cd016fb7,dfsp2,cust170630-4-68-2,PT-cust170630-4-68-2,56921538,customer,f52d1246-50a4-4896-94fc-f2f1b48ef325
dfsp1,cust170630-4-69-1,PT-cust170630-4-69-1,8065879,customer,c31e7541-bced-4f81-a43e-de0eb3cb6e0e,dfsp2,cust170630-4-69-2,PT-cust170630-4-69-2,91650523,customer,67c3a1f1-5860-4a50-b922-e78b4472da00
dfsp1,cust170630-4-70-1,PT-cust170630-4-70-1,56298435,customer,4f0239a0-7217-4267-bcbe-a35ba19fa618,dfsp2,cust170630-4-70-2,PT-cust170630-4-70-2,30719267,customer,9bb3e991-7b41-4de2-8fce-8ae0ab519a45
dfsp1,cust170630-4-71-1,PT-cust170630-4-71-1,96570228,customer,bb458dee-8ff7-4166-bd33-cde39bef0161,dfsp2,cust170630-4-71-2,PT-cust170630-4-71-2,49609009,customer,d6efb303-2e97-4a3e-bab1-254c9493df3c
dfsp1,cust170630-4-72-1,PT-cust170630-4-72-1,23349644,customer,d1470d56-00b1-402d-b970-64ee1b6abe9d,dfsp2,cust170630-4-72-2,PT-cust170630-4-72-2,71612718,customer,3d586782-87c9-4f10-96d6-18207d596134
dfsp1,cust170630-4-73-1,PT-cust170630-4-73-1,36235800,customer,1d80f9b5-2ef0-437b-8a1f-97d4911b3669,dfsp2,cust170630-4-73-2,PT-cust170630-4-73-2,33083110,customer,57f644bb-6fff-473a-b704-8dfe24d7db17
dfsp1,cust170630-4-74-1,PT-cust170630-4-74-1,16289538,customer,0e66f72f-dae1-4556-85c4-5fcc18abbfbe,dfsp2,cust170630-4-74-2,PT-cust170630-4-74-2,58979774,customer,8bbca6e1-d415-4e18-b0cf-cd6f9615bdbf
dfsp1,cust170630-4-75-1,PT-cust170630-4-75-1,49870568,customer,3b271025-f70d-4841-ad22-398d3c8c5fda,dfsp2,cust170630-4-75-2,PT-cust170630-4-75-2,34291909,customer,e43b9c1f-29f6-4ba3-811f-0a9a73457203
dfsp1,cust170630-4-76-1,PT-cust170630-4-76-1,51049326,customer,caac3268-6774-4a57-9b3e-77f53ec7e07c,dfsp2,cust170630-4-76-2,PT-cust170630-4-76-2,39717422,customer,07c3724d-61a3-43f1-bf27-df2394890220
dfsp1,cust170630-4-77-1,PT-cust170630-4-77-1,46827592,customer,73fed5a6-d515-4f77-b1a4-52bbb411753d,dfsp2,cust170630-4-77-2,PT-cust170630-4-77-2,26769061,customer,82e6b064-d40c-4737-a276-dae8dcba2268
dfsp1,cust170630-4-78-1,PT-cust170630-4-78-1,62324437,customer,49d0abe3-9ee0-4729-95ab-db3a5dfaa079,dfsp2,cust170630-4-78-2,PT-cust170630-4-78-2,57517191,customer,7a5c1c96-f0f4-4969-aaa4-83c1fcf6a8aa
dfsp1,cust170630-4-79-1,PT-cust170630-4-79-1,41293159,customer,b0a7e817-e0ab-4928-b67a-ecb99554c1df,dfsp2,cust170630-4-79-2,PT-cust170630-4-79-2,21190995,customer,e10893cb-632d-4e29-a132-a5b6057bcfdc
dfsp1,cust170630-4-80-1,PT-cust170630-4-80-1,62856776,customer,fd45802b-0efb-401c-97df-80a91d89c9e2,dfsp2,cust170630-4-80-2,PT-cust170630-4-80-2,80467679,customer,dcaa290a-187c-46ff-99ec-fec9e3acd9ce
dfsp1,cust170630-4-81-1,PT-cust170630-4-81-1,21695798,customer,240ec650-a5e2-4148-a8cd-fddf306ee4f1,dfsp2,cust170630-4-81-2,PT-cust170630-4-81-2,29751576,customer,444fed91-ad75-4c30-a0be-0b0967f5e6b1
dfsp1,cust170630-4-82-1,PT-cust170630-4-82-1,74564360,customer,b4efdf36-f2cc-4a41-b4df-e7cf96355257,dfsp2,cust170630-4-82-2,PT-cust170630-4-82-2,9042883,customer,17c1ae16-d54e-421a-a372-9cfbe4b13887
dfsp1,cust170630-4-83-1,PT-cust170630-4-83-1,67793067,customer,11ff04f7-da82-499c-889b-c29f47f8d4fe,dfsp2,cust170630-4-83-2,PT-cust170630-4-83-2,96594619,customer,ee08c4e2-2381-42d0-9cfd-892b9734ea69
dfsp1,cust170630-4-84-1,PT-cust170630-4-84-1,91955704,customer,9a52999a-3506-44f2-a0dc-27de3e94a76f,dfsp2,cust170630-4-84-2,PT-cust170630-4-84-2,80216965,customer,4f698e89-6cbe-4009-b254-810c4844aa0b
dfsp1,cust170630-4-85-1,PT-cust170630-4-85-1,57477140,customer,f74c704e-6da2-43fc-8b27-b209fc253a2e,dfsp2,cust170630-4-85-2,PT-cust170630-4-85-2,1657292,customer,f233246b-6cc0-41be-a5f0-0f296d208e57
dfsp1,cust170630-4-86-1,PT-cust170630-4-86-1,43984160,customer,0599d884-7898-4246-bf2b-949c41f23d3b,dfsp2,cust170630-4-86-2,PT-cust170630-4-86-2,990522,customer,4c75568d-1639-451f-adf9-327f2d42f36a
dfsp1,cust170630-4-87-1,PT-cust170630-4-87-1,62167986,customer,c9c988e5-d3bd-4c90-8a9b-7fd3e00532f0,dfsp2,cust170630-4-87-2,PT-cust170630-4-87-2,57401294,customer,94526cc0-1745-4e9f-bb1f-7c73527396e6
dfsp1,cust170630-4-88-1,PT-cust170630-4-88-1,38683776,customer,a9883848-c593-4cb8-8d0f-f18b973ef159,dfsp2,cust170630-4-88-2,PT-cust170630-4-88-2,63671658,customer,048b7039-03a8-41b1-b061-060eaeb5795d
dfsp1,cust170630-4-89-1,PT-cust170630-4-89-1,54171824,customer,5c0585d7-8c5c-48db-a2a9-68dae2a23fb7,dfsp2,cust170630-4-89-2,PT-cust170630-4-89-2,98455917,customer,9e88a3a2-ee46-451d-8608-5b0882f1f228
dfsp1,cust170630-4-90-1,PT-cust170630-4-90-1,97129473,customer,eccc5fc5-1e4a-40e1-92f1-14ade1abd31c,dfsp2,cust170630-4-90-2,PT-cust170630-4-90-2,57648841,customer,315f0dcb-a09f-4bd0-93f4-a212a2f1d3c9
dfsp1,cust170630-4-91-1,PT-cust170630-4-91-1,32319630,customer,33a5a8cb-ccc9-4dfc-b3ce-2cb88e073d51,dfsp2,cust170630-4-91-2,PT-cust170630-4-91-2,18409209,customer,998d9945-510d-4edc-bfd7-b399cccad6f1
dfsp1,cust170630-4-92-1,PT-cust170630-4-92-1,54064272,customer,62e21eaf-ff19-4108-8d82-6c57739f92de,dfsp2,cust170630-4-92-2,PT-cust170630-4-92-2,41533109,customer,03dd31a5-ed84-43e8-a9a1-abdc4662df28
dfsp1,cust170630-4-93-1,PT-cust170630-4-93-1,9098651,customer,68dd7b30-6600-4b31-822c-165a896e5191,dfsp2,cust170630-4-93-2,PT-cust170630-4-93-2,77749588,customer,8c1772ac-81e5-408d-a0a1-d2434dd6dcd4
dfsp1,cust170630-4-94-1,PT-cust170630-4-94-1,82825883,customer,70a1f63b-7601-443a-a8fd-417d339373d6,dfsp2,cust170630-4-94-2,PT-cust170630-4-94-2,79247118,customer,f23ff78c-20e2-4ec0-aaa0-12ddaf387e99
dfsp1,cust170630-4-95-1,PT-cust170630-4-95-1,854585,customer,c669b67f-0fe5-432a-9d40-220da0324aa2,dfsp2,cust170630-4-95-2,PT-cust170630-4-95-2,92740165,customer,27803fbc-94ff-4d98-8f03-bcec236a5b62
dfsp1,cust170630-4-96-1,PT-cust170630-4-96-1,51881075,customer,0e72092c-51dd-41d6-a842-14110242a88a,dfsp2,cust170630-4-96-2,PT-cust170630-4-96-2,53346251,customer,e82c8459-672a-4062-8eca-a89ad402dc66
dfsp1,cust170630-4-97-1,PT-cust170630-4-97-1,36944847,customer,eaff7616-bfd8-4dbf-a76f-cf68c419ba82,dfsp2,cust170630-4-97-2,PT-cust170630-4-97-2,71680441,customer,c409af59-1531-4ecc-8a74-750a6510eb3b
dfsp1,cust170630-4-98-1,PT-cust170630-4-98-1,56172204,customer,7d22aa88-6a39-4d33-b970-70265c22c99a,dfsp2,cust170630-4-98-2,PT-cust170630-4-98-2,13553826,customer,213d3942-4183-46ed-8ec9-4c79ed88ab78
dfsp1,cust170630-4-99-1,PT-cust170630-4-99-1,75374672,customer,d1eb5499-5363-4978-a932-9b4d59b999a1,dfsp2,cust170630-4-99-2,PT-cust170630-4-99-2,90162789,customer,bcda5def-a274-44bc-9983-e751103e57cf
dfsp1,cust170630-4-100-1,PT-cust170630-4-100-1,17130789,customer,c4b3530b-27eb-4b68-ab8a-969e94681c31,dfsp2,cust170630-4-100-2,PT-cust170630-4-100-2,47988250,customer,6033c605-152d-416a-b60e-a1907537b66b
dfsp1,cust170630-4-101-1,PT-cust170630-4-101-1,88561253,customer,2d49cbbc-daf4-4ad1-b482-66101845af01,dfsp2,cust170630-4-101-2,PT-cust170630-4-101-2,71294807,customer,686f4d83-6f30-47d2-aa92-7d43629e5264
dfsp1,cust170630-4-102-1,PT-cust170630-4-102-1,74463149,customer,30fdc5f7-dc74-4000-9b43-0ce9f0d0194d,dfsp2,cust170630-4-102-2,PT-cust170630-4-102-2,22445349,customer,1f068fce-beed-4128-b22a-a7509ab1fee5
dfsp1,cust170630-4-103-1,PT-cust170630-4-103-1,71568895,customer,a8c5f9bb-8731-474a-a92c-ae7389ec4fc7,dfsp2,cust170630-4-103-2,PT-cust170630-4-103-2,99308366,customer,3e386564-10a2-4c13-8f51-5a712141efe0
dfsp1,cust170630-4-104-1,PT-cust170630-4-104-1,2953583,customer,7e61152d-517a-4245-8f76-ebf0b0955152,dfsp2,cust170630-4-104-2,PT-cust170630-4-104-2,35706920,customer,e2baab80-6d49-41c2-84db-f69f77592b08
dfsp1,cust170630-4-105-1,PT-cust170630-4-105-1,93673717,customer,26e9fe31-dc1c-46bc-9f60-1275a24d2d20,dfsp2,cust170630-4-105-2,PT-cust170630-4-105-2,84855450,customer,2633bb02-80b6-40fa-9794-e706f29ab054
dfsp1,cust170630-4-106-1,PT-cust170630-4-106-1,71770019,customer,f1038686-70cf-4fcd-b653-5838607964bc,dfsp2,cust170630-4-106-2,PT-cust170630-4-106-2,13692530,customer,d1977d75-9f8c-406b-8837-610ae9bfe1c2
