"senderDFSP","senderName","senderAccountName","senderID","senderRoleType","senderUUID","receiverDFSP","receiverName","receiverAccountName","receiverID","receiverRoleType","receiverUUID"
dfsp1,70140381,70140381,70140381,customer,187c139d-39fb-4001-81fa-23403e00e322,dfsp2,70140382,70140382,70140382,customer,b9e05beb-b2b6-43e8-9e14-6be78f8a220f
dfsp1,70140391,70140391,70140391,customer,750f41d8-4416-47fc-87a5-d0af51870518,dfsp2,70140392,70140392,70140392,customer,b48c1fbf-0eff-4905-86ee-c89d72f9fa0b
dfsp1,70140401,70140401,70140401,customer,19d0ba27-00b1-4a8a-9b36-e1d19e6e3803,dfsp2,70140402,70140402,70140402,customer,661c3c9f-8e2d-490a-891f-7c37b1b3bdc4
dfsp1,70140411,70140411,70140411,customer,640db7e6-8d2a-4089-8ddf-919c12790d4a,dfsp2,70140412,70140412,70140412,customer,dd9f6112-59be-4eb1-b2ba-b1b3bb681ab9
dfsp1,70140421,70140421,70140421,customer,cd3ff170-a312-4b82-8618-178a1af2afd5,dfsp2,70140422,70140422,70140422,customer,7bc312f9-e050-485a-9ada-35dc58d97972
dfsp1,70140431,70140431,70140431,customer,3b1b6b64-cd61-4208-ae34-c43143e8a968,dfsp2,70140432,70140432,70140432,customer,a4835885-fbaf-45f2-966f-9622f997347b
dfsp1,70140441,70140441,70140441,customer,fad363e4-7015-4e04-81d0-94363d7677ea,dfsp2,70140442,70140442,70140442,customer,891cb9dc-6af5-492f-9b96-f12124d6cf31
dfsp1,70140451,70140451,70140451,customer,dcb8d988-f298-4609-8c0a-fba230915fd7,dfsp2,70140452,70140452,70140452,customer,bbe286ef-b61c-4906-926a-1a4ab23e1524
dfsp1,70140461,70140461,70140461,customer,a1333989-f1f3-42ac-9216-7be3701ebf6e,dfsp2,70140462,70140462,70140462,customer,ec164397-769e-4587-84a3-706fd9e3ee58
dfsp1,70140471,70140471,70140471,customer,e12708ce-a66d-454c-930a-7349283266e1,dfsp2,70140472,70140472,70140472,customer,2654d82b-e975-46ba-9e24-5495cff23fad
dfsp1,70140481,70140481,70140481,customer,cdf5c506-0739-4445-99f6-8b24f77d7d63,dfsp2,70140482,70140482,70140482,customer,72f79b2a-b62f-4a84-8225-366b26c3576a
dfsp1,70140491,70140491,70140491,customer,4321a1f3-a88b-41c0-961f-ff011fdac53e,dfsp2,70140492,70140492,70140492,customer,72d39584-1e52-4499-9641-29a6a5e197be
dfsp1,70140501,70140501,70140501,customer,0735cff3-016e-4cfa-93d5-e1750621bbfb,dfsp2,70140502,70140502,70140502,customer,7244fd24-f9d1-43ff-87aa-177cf49ae91f
dfsp1,70140511,70140511,70140511,customer,2e711a0d-5b62-4f03-b6bb-9177357a5dc1,dfsp2,70140512,70140512,70140512,customer,5cc7e3ee-52f4-441f-9cf8-b76576ba0697
dfsp1,70140521,70140521,70140521,customer,8712c128-96dd-491a-8f0f-8822215fce37,dfsp2,70140522,70140522,70140522,customer,4f612d9d-3e44-4a64-bb03-86563885e102
dfsp1,70140531,70140531,70140531,customer,575c1f27-dceb-4278-9695-8a04f532df22,dfsp2,70140532,70140532,70140532,customer,be161d0b-d3cf-443f-9815-8e0ba9153e0b
dfsp1,70140541,70140541,70140541,customer,a4187936-d423-41db-bd47-4cbda85f5e8d,dfsp2,70140542,70140542,70140542,customer,ef390a11-89a8-429d-8d03-780bedd794f3
dfsp1,70140551,70140551,70140551,customer,1020d2b0-c951-4535-8316-359751a50f34,dfsp2,70140552,70140552,70140552,customer,91892a62-b33e-4623-ae2d-99864ed85387
dfsp1,70140561,70140561,70140561,customer,bed1b0c9-17f2-47e1-9e97-26eb017f3c5c,dfsp2,70140562,70140562,70140562,customer,70f9a810-af74-4a9b-a317-57b2496c3ac4
dfsp1,70140571,70140571,70140571,customer,eb84cd79-4bae-48a5-9b81-fc457ce69e50,dfsp2,70140572,70140572,70140572,customer,c611e3a7-0bb0-4b22-8d12-891e4186b444
dfsp1,70140581,70140581,70140581,customer,eeae8d72-94f2-4094-a23a-b539a06f6724,dfsp2,70140582,70140582,70140582,customer,2c86453b-cc51-49c8-9f73-7be5ee133e54
dfsp1,70140591,70140591,70140591,customer,20d79b6b-e824-4b64-91a0-553c0f232f06,dfsp2,70140592,70140592,70140592,customer,7956491e-3eb0-4f0d-8404-b21693016823
dfsp1,70140601,70140601,70140601,customer,17bbe873-ca83-408f-8e7b-c6c428ce1a8d,dfsp2,70140602,70140602,70140602,customer,000d559f-502e-404d-941c-085fb3bc1e2d
dfsp1,70140611,70140611,70140611,customer,bdcf3d19-1860-446f-8834-382523fd4ae4,dfsp2,70140612,70140612,70140612,customer,aed06940-1683-4be6-b04b-c3c05ca9a45d
dfsp1,70140621,70140621,70140621,customer,2eafc8d3-49e8-4397-9224-8797c466af5e,dfsp2,70140622,70140622,70140622,customer,9d7d2be3-7607-41dd-acde-c9e70bad1a91
dfsp1,70140631,70140631,70140631,customer,0bcdb98a-977e-43c6-a733-d69369972789,dfsp2,70140632,70140632,70140632,customer,8e47c148-652c-4620-83f8-ae53013e5899
dfsp1,70140641,70140641,70140641,customer,9cccd7a9-678c-45d9-a82b-10c08425d6b0,dfsp2,70140642,70140642,70140642,customer,583aee6e-e3eb-4286-b71e-39ea540765c5
dfsp1,70140651,70140651,70140651,customer,e34eb921-295f-4718-b3c3-706fe77f5729,dfsp2,70140652,70140652,70140652,customer,f9fea863-f6af-49de-9cb4-0b59649ae5d7
dfsp1,70140661,70140661,70140661,customer,119fef0a-b68f-4080-a6d7-de319470b9e8,dfsp2,70140662,70140662,70140662,customer,2c9865ee-85ba-439d-8227-885d4a69ebbb
dfsp1,70140671,70140671,70140671,customer,0bf49a8f-c7c0-4f96-af8c-b2e98c93f9d0,dfsp2,70140672,70140672,70140672,customer,0238c4dd-641d-47cc-a227-a3233e65aa47
dfsp1,70140681,70140681,70140681,customer,785b3c95-b820-4c69-afb1-2dbbdd0e0382,dfsp2,70140682,70140682,70140682,customer,a852ff56-58e2-4a7e-9b2b-2e282ff8d2e2
dfsp1,70140691,70140691,70140691,customer,bf5108c7-5717-4dcd-af76-6382ace1f08d,dfsp2,70140692,70140692,70140692,customer,21199275-e31a-43d1-ae77-5cacaa2b61e4
dfsp1,70140701,70140701,70140701,customer,1719bcec-547a-4149-994a-ae096c8b86b5,dfsp2,70140702,70140702,70140702,customer,9d8648c4-c83f-4282-bdfc-943adfa1d505
dfsp1,70140711,70140711,70140711,customer,dd310532-564a-4192-aa30-7f695db2b8c6,dfsp2,70140712,70140712,70140712,customer,813da119-b25c-4ac2-913a-8c594904fd3c
dfsp1,70140721,70140721,70140721,customer,ea2b599d-425e-4e89-81c8-aff1d1b066e6,dfsp2,70140722,70140722,70140722,customer,cdd2a4b1-444a-4e65-82ef-5f379a67d3ae
dfsp1,70140731,70140731,70140731,customer,9ccd88ee-9454-47c4-ad27-fe3a31139a2a,dfsp2,70140732,70140732,70140732,customer,aaad1619-f516-4f9c-bc23-2d81f6db9ce3
dfsp1,70140741,70140741,70140741,customer,014c1f2a-726e-448b-978d-7d730cd807eb,dfsp2,70140742,70140742,70140742,customer,e4a1e4c6-3e54-4ffa-b3d5-2b716c97798b
dfsp1,70140751,70140751,70140751,customer,f4636ba1-b254-4e3c-a328-4926589b0366,dfsp2,70140752,70140752,70140752,customer,597cc763-d90b-41f7-97a2-ac82742b6cde
dfsp1,70140761,70140761,70140761,customer,e15b306e-73ee-49e5-bc18-32c3926b6bb0,dfsp2,70140762,70140762,70140762,customer,181cebff-6810-49a6-816c-68d712a6a732
dfsp1,70140771,70140771,70140771,customer,8099e6dd-4fe4-459c-b8b1-8eaedd4128d6,dfsp2,70140772,70140772,70140772,customer,cae4c8b7-f591-4a4a-ba4a-d2ec6c4087bc
dfsp1,70140781,70140781,70140781,customer,c3741a99-3db2-40bc-b294-621a82951356,dfsp2,70140782,70140782,70140782,customer,ac51f681-97e5-4fdc-96ae-2e0a157d8ad7
dfsp1,70140791,70140791,70140791,customer,6f962910-4761-4ed6-bf63-4c04957db8c6,dfsp2,70140792,70140792,70140792,customer,cc407725-a643-4ea7-b64c-bac072423288
dfsp1,70140801,70140801,70140801,customer,6ea1dbef-2a70-4635-bb99-df866a52286a,dfsp2,70140802,70140802,70140802,customer,9dbe17e9-baa8-4313-8414-3e19dc84a884
dfsp1,70140811,70140811,70140811,customer,556148b6-b62b-4437-bfc8-8608a38cc6a8,dfsp2,70140812,70140812,70140812,customer,c5842041-96d7-45c8-a574-cfc447b8ece7
dfsp1,70140821,70140821,70140821,customer,e62f6de7-4853-476f-bb4e-50a3cf7dbe01,dfsp2,70140822,70140822,70140822,customer,718f9bef-2c53-4b8b-a642-1f5ae3a930ed
dfsp1,70140831,70140831,70140831,customer,f0a53bc6-ee9e-47ce-bad8-177556fd602e,dfsp2,70140832,70140832,70140832,customer,d5e19433-a3a3-4567-b6ab-f787705b114c
dfsp1,70140841,70140841,70140841,customer,930f2463-07e4-4572-b5a6-d8f18e06f830,dfsp2,70140842,70140842,70140842,customer,a12edc0b-724f-41a1-8106-89f8d170f722
dfsp1,70140851,70140851,70140851,customer,7f45f849-fb70-4ef9-ac71-50c208a7b923,dfsp2,70140852,70140852,70140852,customer,7562f409-4045-4a6f-9cd4-fbf9c73282b0
dfsp1,70140861,70140861,70140861,customer,51dec4fa-4682-4570-bb53-cbd0f4ac673c,dfsp2,70140862,70140862,70140862,customer,9d892454-e440-4614-93ef-f134a4d9e838
dfsp1,70140871,70140871,70140871,customer,d27cf416-8e2a-4835-a196-b47d14e14e14,dfsp2,70140872,70140872,70140872,customer,6b90f73f-2f7c-4d87-8bf2-03b0fe691a54
dfsp1,70140881,70140881,70140881,customer,26d450fe-312a-49f1-a2ff-f0a8d4c9021e,dfsp2,70140882,70140882,70140882,customer,8af4bff0-c78a-4afb-a6c7-d6f2b92d2d62
dfsp1,70140891,70140891,70140891,customer,9cbf421d-d033-47ec-a8d7-c1aafb9a63a5,dfsp2,70140892,70140892,70140892,customer,998c6ec4-6af8-4a38-ad57-3ab16b60a7af
dfsp1,70140901,70140901,70140901,customer,807371c8-5abc-4e25-93c8-c42789910b39,dfsp2,70140902,70140902,70140902,customer,15a1322f-8cc7-464e-8ce4-ac0dfd6e1cbb
dfsp1,70140911,70140911,70140911,customer,1117023f-9dd8-4989-a77b-6b46c2fe582c,dfsp2,70140912,70140912,70140912,customer,49b4e48d-bd03-4222-a4d1-886ea599f18e
dfsp1,70140921,70140921,70140921,customer,f99c5e9b-ad35-4014-bc07-cf636d25b98c,dfsp2,70140922,70140922,70140922,customer,cd11a8e1-673c-45a8-a672-b7a1afd8db60
dfsp1,70140931,70140931,70140931,customer,f4684179-f3f8-4f10-8dc8-44f9a36d9103,dfsp2,70140932,70140932,70140932,customer,46c8fd82-f92e-449c-9344-f39aab95ef0b
dfsp1,70140941,70140941,70140941,customer,f09de1e4-3d88-4630-b873-1ce7cea18765,dfsp2,70140942,70140942,70140942,customer,15b8d2e9-52a9-412c-80b6-525ed6a421e1
dfsp1,70140951,70140951,70140951,customer,1bb11525-a6f8-4e66-8251-528cb1396c0a,dfsp2,70140952,70140952,70140952,customer,ae0ea83a-9209-4b92-9ef1-46710fbdf694
dfsp1,70140961,70140961,70140961,customer,3b6cfe74-e1ce-484d-b4c5-eb01a1ad7685,dfsp2,70140962,70140962,70140962,customer,04a6abd8-47e7-479f-b386-f76416a60508
dfsp1,70140971,70140971,70140971,customer,0f1bca0c-53b8-498f-94cd-6a84f629dc9a,dfsp2,70140972,70140972,70140972,customer,f7fbabe8-e709-4552-b045-b62e3ed2dc70
dfsp1,70140981,70140981,70140981,customer,8432971b-b897-4694-ab80-3ea30b817445,dfsp2,70140982,70140982,70140982,customer,710575dc-f97e-49b1-a865-8284fb765299
dfsp1,70140991,70140991,70140991,customer,9b2297ea-ef58-4d00-8208-71ac4bf6a0e4,dfsp2,70140992,70140992,70140992,customer,bd3bbd72-0ac3-4601-a004-90822148b9b9
dfsp1,70141001,70141001,70141001,customer,a9cec597-11aa-4efb-a2c7-f5facb064c5e,dfsp2,70141002,70141002,70141002,customer,a1a15995-8e5b-451e-87e4-f5139babf0a7
dfsp1,70141011,70141011,70141011,customer,762ef2dc-3421-4736-a66a-4b46e9d986b2,dfsp2,70141012,70141012,70141012,customer,47ef18a4-3941-44cb-92a9-65c8cb7e1336
dfsp1,70141021,70141021,70141021,customer,d053ca5e-273d-4ce8-93c6-9ded98519a1f,dfsp2,70141022,70141022,70141022,customer,a8477ee4-c499-4e47-a6fa-b8bed1f8d72a
dfsp1,70141031,70141031,70141031,customer,ab2be731-d4f8-4c85-a4cd-f7a06db727d2,dfsp2,70141032,70141032,70141032,customer,f8461415-d590-439b-b427-0c6aa8497bcc
dfsp1,70141041,70141041,70141041,customer,4846f2af-ccbc-4c6f-b3bc-d34ea809d698,dfsp2,70141042,70141042,70141042,customer,01c3ae9a-72df-4f76-80df-fd744ae7a392
dfsp1,70141051,70141051,70141051,customer,829ba628-c8a0-41cc-8108-b29ced7f1a8b,dfsp2,70141052,70141052,70141052,customer,3ba397b1-1e5b-4438-b437-5d7da8594ea1
dfsp1,70141061,70141061,70141061,customer,1fd42837-a199-4dd3-abd5-b5be05197111,dfsp2,70141062,70141062,70141062,customer,8eabac22-f51f-4278-a42f-98f17f637b00
dfsp1,70141071,70141071,70141071,customer,a08df74e-b0de-48db-934c-d1f2558027b6,dfsp2,70141072,70141072,70141072,customer,90e85745-fd11-4a55-b1af-1839751238c7
dfsp1,70141081,70141081,70141081,customer,68c00059-7fef-467b-bc44-438926c1dd09,dfsp2,70141082,70141082,70141082,customer,fe0e76be-294b-41ce-a05a-fa9c796ae85f
dfsp1,70141091,70141091,70141091,customer,0147a0c5-54fd-4d19-b8f3-f7889e45505e,dfsp2,70141092,70141092,70141092,customer,19e74515-27fd-43bf-92b7-d0db783f5274
dfsp1,70141101,70141101,70141101,customer,74541a96-84b9-411c-8231-7c2bfea7740c,dfsp2,70141102,70141102,70141102,customer,f1a04f30-9209-40a2-8e99-5cafdb9b4e3a
dfsp1,70141111,70141111,70141111,customer,d38527ac-ff8a-44aa-976c-a971a250f422,dfsp2,70141112,70141112,70141112,customer,4855efb5-cc96-474a-85ac-a719b2053093
dfsp1,70141121,70141121,70141121,customer,64bf7b66-440c-4ca1-b12d-40a6b9ec9b93,dfsp2,70141122,70141122,70141122,customer,ff08ef98-d607-47c1-85b9-c2e8046d32a0
dfsp1,70141131,70141131,70141131,customer,2cb66b67-b096-43d2-9715-747c803eace5,dfsp2,70141132,70141132,70141132,customer,526ff958-320c-4da1-bf24-a4296a2bffcb
dfsp1,70141141,70141141,70141141,customer,f5f4ed45-7c7b-430e-8212-19eee613a8fc,dfsp2,70141142,70141142,70141142,customer,659617b7-7dcf-4161-ab92-aee1fe8115ef
dfsp1,70141151,70141151,70141151,customer,24b2f9a5-a502-418c-bda6-ea811be7d584,dfsp2,70141152,70141152,70141152,customer,95a5f8f8-948b-4f83-a463-35ef5bcc4abf
dfsp1,70141161,70141161,70141161,customer,c5cb97dd-c187-450b-b2ad-ef77cf20a117,dfsp2,70141162,70141162,70141162,customer,473469a1-2d0b-4bae-9b0f-0580dd4b8956
dfsp1,70141171,70141171,70141171,customer,afec88fb-d743-4239-a0c3-7b9e873cb2d3,dfsp2,70141172,70141172,70141172,customer,abf22834-3712-465b-a068-2c55ecffcf0d
dfsp1,70141181,70141181,70141181,customer,d400f3c5-01ee-4533-a5ff-04b70a1543f7,dfsp2,70141182,70141182,70141182,customer,74094fe0-1793-44cc-9abc-2b8dd2ea023c
dfsp1,70141191,70141191,70141191,customer,a71959fd-4876-43fa-95cc-500d704ae454,dfsp2,70141192,70141192,70141192,customer,ffbbb851-480e-4f4c-ad97-85d9e93293b6
dfsp1,70141201,70141201,70141201,customer,2ef042d5-138e-4a6a-969b-d2b56d85677a,dfsp2,70141202,70141202,70141202,customer,bb278c27-f886-4e37-8cd5-6902cd00470a
dfsp1,70141211,70141211,70141211,customer,c27a41c5-e010-4ba9-9229-a9fc6f41fb94,dfsp2,70141212,70141212,70141212,customer,14accae4-b2bf-4876-9afa-1d122320a1f2
dfsp1,70141221,70141221,70141221,customer,5e1c72d8-84bb-454b-a205-648de264e9eb,dfsp2,70141222,70141222,70141222,customer,3c090ce6-bd2f-48a2-91b7-acc0984f8e94
dfsp1,70141231,70141231,70141231,customer,aecaf447-791e-40b5-94c5-d6bcefe0a2c3,dfsp2,70141232,70141232,70141232,customer,d2d8a3a6-8806-438e-8a5c-3016dcc045c5
dfsp1,70141241,70141241,70141241,customer,73051579-9522-4298-bb05-675ed1ea4288,dfsp2,70141242,70141242,70141242,customer,2210503c-8afd-4ff7-9a71-0ec1aec293c1
dfsp1,70141251,70141251,70141251,customer,ee99ae84-3a3f-4554-85dd-a67eb88ac90f,dfsp2,70141252,70141252,70141252,customer,a10b69b8-f89a-499c-a666-ab6459f5e2e1
dfsp1,70141261,70141261,70141261,customer,f677e68d-e5ce-4821-997f-501aa294316f,dfsp2,70141262,70141262,70141262,customer,7b3ea3ee-db6e-43d5-ac8f-4f249120f09d
dfsp1,70141271,70141271,70141271,customer,a5f4e7fc-fab0-46af-b7be-5f0c820d2c81,dfsp2,70141272,70141272,70141272,customer,d1de15c8-7a5c-4538-a093-e5aee0b65572
dfsp1,70141281,70141281,70141281,customer,03d01114-6c48-4c84-a319-a935a2352e8b,dfsp2,70141282,70141282,70141282,customer,2fb64ab2-f613-4486-a223-1650df773087
dfsp1,70141291,70141291,70141291,customer,10f2366b-44d9-412e-afcc-80dc6ffa139f,dfsp2,70141292,70141292,70141292,customer,48f973ea-1239-407e-8bfb-91e93c7e3562
dfsp1,70141301,70141301,70141301,customer,7bbecdb8-8672-477f-80ec-e80df7d98525,dfsp2,70141302,70141302,70141302,customer,7ce63b7c-c60c-4445-b295-1d79f7c0e1d8
dfsp1,70141311,70141311,70141311,customer,950f43b0-12d9-4fbf-8507-a4d417b45a8e,dfsp2,70141312,70141312,70141312,customer,7846ad84-073b-472a-b214-4a88735c2b29
dfsp1,70141321,70141321,70141321,customer,41847e80-985e-4231-b8c8-742fb7ab61b2,dfsp2,70141322,70141322,70141322,customer,bebf69d4-3af3-41f5-a055-de52ab49b8da
dfsp1,70141331,70141331,70141331,customer,fd4777c5-5675-4c57-aaa0-744181c889c2,dfsp2,70141332,70141332,70141332,customer,2cffdd96-f7d9-4793-9091-f8417618d1fb
dfsp1,70141341,70141341,70141341,customer,d3b98965-a2fa-4008-8590-f1f5380d30e7,dfsp2,70141342,70141342,70141342,customer,5f65d091-628f-4ba3-9be0-3297cc4ecd93
dfsp1,70141351,70141351,70141351,customer,b8167290-9d3d-438a-b853-b122c2f82baf,dfsp2,70141352,70141352,70141352,customer,3d6d4c70-d26f-4b43-befc-45381fe91353
dfsp1,70141361,70141361,70141361,customer,82cd2d9b-1109-43ad-b273-aec7d021c72f,dfsp2,70141362,70141362,70141362,customer,cc873617-512d-4bcc-9ed3-46095a9bc406
dfsp1,70141371,70141371,70141371,customer,e0313f09-9459-472a-bd6b-5f788cbcb3ad,dfsp2,70141372,70141372,70141372,customer,de239079-dad6-4868-be4c-2f7ddb934d69
dfsp1,70141381,70141381,70141381,customer,2f308e5c-1349-4783-b61d-ca35f19dfb5e,dfsp2,70141382,70141382,70141382,customer,8dd2dede-ad64-44bb-b740-0e2ab95f8afe
dfsp1,70141391,70141391,70141391,customer,16e4e0c2-f76a-4e5a-8a54-fcb800fec136,dfsp2,70141392,70141392,70141392,customer,125859c0-7f4a-461d-9d93-a61fe41b20da
dfsp1,70141401,70141401,70141401,customer,ff0308a3-0a08-4eb5-a3f7-ae75fb6c249b,dfsp2,70141402,70141402,70141402,customer,285b34b2-482a-4146-b625-2eeef6381524
dfsp1,70141411,70141411,70141411,customer,f3e0655e-d03b-4db2-ac0f-88daafee3880,dfsp2,70141412,70141412,70141412,customer,b0717115-b082-4e47-99bd-cbe2d1bd829c
dfsp1,70141421,70141421,70141421,customer,3607f66e-5364-41f7-b807-ea95859059c8,dfsp2,70141422,70141422,70141422,customer,784d0edb-f18b-45b3-936e-6636371f0aab
dfsp1,70141431,70141431,70141431,customer,ff3289e1-ba17-4e33-9969-8ca5a1bf8a75,dfsp2,70141432,70141432,70141432,customer,91e522fd-b263-4239-8c4c-9c00f0ac4d70
dfsp1,70141441,70141441,70141441,customer,415df5af-7b45-4c6d-b364-8dac8bdd1f53,dfsp2,70141442,70141442,70141442,customer,1e15d82d-0eb1-4b07-a815-a6caaf9fdad3
