"senderDFSP","senderName","senderAccountName","senderID","senderRoleType","senderUUID","receiverDFSP","receiverName","receiverAccountName","receiverID","receiverRoleType","receiverUUID"
dfsp1,70130401,70130401,70130401,customer,6c7dbb21-b32e-44e2-8010-2881e79877eb,dfsp2,70130402,70130402,70130402,customer,72f3ea8d-fa76-4221-bd31-2b3f24adde00
dfsp1,70130411,70130411,70130411,customer,8a5a3650-4a0c-4e15-9fcc-6ebd0d0fd280,dfsp2,70130412,70130412,70130412,customer,40c28bd5-ba93-462e-b772-d6371d59d931
dfsp1,70130421,70130421,70130421,customer,4f07320a-f545-4ade-b636-7ddc7019cdec,dfsp2,70130422,70130422,70130422,customer,6e637598-c8eb-4149-97f8-9f1bfbbad8cb
dfsp1,70130431,70130431,70130431,customer,f4c6acba-f75e-4122-a9b4-8358707d6b6c,dfsp2,70130432,70130432,70130432,customer,9474efcb-f821-4110-8a59-85d21c7a5792
dfsp1,70130441,70130441,70130441,customer,9ce39f41-365d-4b59-9559-9863fd54d47a,dfsp2,70130442,70130442,70130442,customer,115e69f9-b110-4e77-8349-84661de07b2b
dfsp1,70130451,70130451,70130451,customer,3704bbda-f0b8-4369-bd16-527c77690aca,dfsp2,70130452,70130452,70130452,customer,681d8532-0543-4d37-8fab-ee0a28f3527f
dfsp1,70130461,70130461,70130461,customer,c825d55c-335d-4169-a275-bb041fba47ab,dfsp2,70130462,70130462,70130462,customer,a248606d-22a7-4a33-b9cc-08ac7828f7cf
dfsp1,70130471,70130471,70130471,customer,2f6a1b1b-2f05-475e-b434-387e2b9151f0,dfsp2,70130472,70130472,70130472,customer,45f996dc-ec85-4fec-85da-625017246d1b
dfsp1,70130481,70130481,70130481,customer,2018a549-647f-47c4-a3ad-2dfff1aacbec,dfsp2,70130482,70130482,70130482,customer,4305db11-664c-4b66-af09-a55994300a6e
dfsp1,70130491,70130491,70130491,customer,b10e8d6b-e69f-4755-8251-1645718b7123,dfsp2,70130492,70130492,70130492,customer,bb85aafb-e9dd-489e-94e8-b7724227c979
dfsp1,70130501,70130501,70130501,customer,9c7b7892-94f5-43c9-be26-883de6ea52ad,dfsp2,70130502,70130502,70130502,customer,3431941d-d220-4808-9fcb-38bcabf80d3f
